module,user_id,course_id,teacher_id,group_template_id,level,course_name,enrolled_at,lessons_viewed,content_viewed,content_threshold_status,online_attended_status,solved_homeworks_count,required_homeworks_status,current_control_status,pa_score,pa_passed_status,pa_submitted_at,reflection_status,target_status
1,729686,1029,718537,1190,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,738514,1029,733081,1214,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-12,1,8.915459,Нет,Да,6,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,733179,1029,732430,1190,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-10,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,733179,1029,718537,1190,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-10,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,745049,1029,736892,1200,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-12,17,88.47343,Да,Нет,60,Да,Да,11.0,Да,2025-12-10,,Завершил
1,736382,1029,736892,1200,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-11,17,83.8322,Да,Нет,60,Да,Да,13.0,Да,2025-12-08,,Завершил
1,729700,1029,730341,1212,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,16,82.90992,Да,Да,60,Да,Да,15.0,Да,2025-12-04,,Завершил
1,734736,1029,736892,1200,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-11,18,92.0469,Да,Нет,60,Да,Да,12.0,Да,2025-11-30,,Отчислен
1,728712,1030,728618,1196,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-11-05,20,100.0,Да,Да,60,Да,Да,15.0,Да,2025-11-29,,Завершил
1,,,,,Начальный,,2025-11-05,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,740297,1029,730341,1212,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,17,82.2143,Да,Нет,60,Да,Да,15.0,Да,2025-12-03,,Завершил
1,730346,1029,733081,1214,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-06,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,738409,1029,733081,1214,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-12,2,9.560387,Нет,Да,5,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,744610,1029,736892,1200,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-12,20,100.0,Да,Нет,60,Да,Да,13.0,Да,2025-11-30,,Отчислен
1,728869,1030,718519,1159,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-11-05,0,0.22727273,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,734727,1029,736892,1200,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-11,16,82.43961,Да,Нет,60,Да,Да,10.0,Да,2025-12-09,,Завершил
1,728871,1030,718519,1159,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-11-05,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,729983,1030,728618,1195,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-11-06,20,98.6413,Да,Да,60,Да,Да,15.0,Да,2025-11-29,,Завершил
1,729759,1029,732074,1189,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,729747,1029,733081,1213,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,16,85.55556,Да,Да,60,Да,Да,12.0,Да,2025-12-01,,Завершил
1,734636,1029,736892,1200,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-11,20,99.25532,Да,Нет,60,Да,Да,14.33,Да,2025-12-02,,Завершил
1,729567,1029,733081,1215,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,15,81.888885,Да,Да,60,Да,Да,14.0,Да,2025-11-30,,Завершил
1,729644,1030,731445,1185,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-11-05,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,729609,1029,728793,1199,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,20,99.540054,Да,Да,60,Да,Да,15.0,Да,2025-11-28,,Завершил
1,729619,1029,728793,1199,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,20,98.883835,Да,Да,60,Да,Да,15.0,Да,2025-11-28,,Завершил
1,742874,1029,733081,1214,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,729499,1029,728793,1199,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,20,99.00707,Да,Да,60,Да,Да,15.0,Да,2025-11-28,,Завершил
1,729545,1029,730341,1212,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,20,96.83757,Да,Да,60,Да,Да,14.0,Да,2025-11-29,,Завершил
1,739479,1029,732074,1189,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-07,0,0.0,Нет,Нет,6,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,729618,1030,675754,1187,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-11-05,16,83.68807,Да,Нет,60,Да,Да,15.0,Да,2025-12-05,,Завершил
1,734850,1029,730341,1212,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-11,20,90.43241,Да,Да,60,Да,Да,13.0,Да,2025-12-04,,Завершил
1,729688,1030,730254,1170,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-11-05,20,99.888885,Да,Нет,60,Да,Да,15.0,Да,2025-11-30,,Завершил
1,733193,1030,730208,1186,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-11-10,17,84.13794,Да,Да,60,Да,Да,15.0,Да,2025-12-03,,Завершил
1,702368,1030,700669,1118,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,18,88.77619,Да,Нет,60,Да,Да,13.5,Да,2025-12-20,,Отчислен
1,706560,1030,728855,1173,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,19,98.58696,Да,Да,60,Да,Да,15.0,Да,2025-12-05,,Завершил
1,715877,1030,718519,1055,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-10-06,19,90.82811,Да,Нет,60,Да,Да,14.0,Да,2025-11-30,,Завершил
1,702072,1030,700140,1041,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,17,83.16604,Да,Нет,60,Да,Да,15.0,Да,2025-12-04,,Завершил
1,706797,1030,702887,1153,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,18,91.31159,Да,Да,60,Да,Да,13.25,Да,2025-11-29,,Завершил
1,706738,1030,702887,1153,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,19,93.36957,Да,Да,60,Да,Да,15.0,Да,2025-11-29,,Завершил
1,706637,1030,702887,1153,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,98.3599,Да,Да,60,Да,Да,13.75,Да,2025-11-29,,Завершил
2,701741,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,18,802.0,Да,Да,60,Да,Да,14.0,Да,2026-02-06,Да,Завершил
2,737977,951,730341,1242,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P73),,20,857.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-15,Да,Завершил
2,709724,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,19,871.0,Да,Да,60,Да,Да,13.4,Да,2026-01-30,Да,Завершил
2,702581,954,702887,965,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),,20,903.0,Да,Да,60,Да,Да,10.6,Да,2026-02-09,Да,Завершил
2,701139,951,675754,1295,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P23),,20,948.0,Да,Да,60,Да,Да,12.0,Да,2026-02-10,Да,Завершил
2,729492,951,757578,1239,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P77),,9,75.0,Нет,Нет,12,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,733054,951,730341,1242,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P73),,20,913.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-12,Да,Завершил
2,729760,951,730341,1237,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P74),,20,785.0,Да,Да,60,Да,Да,15.0,Да,2026-02-07,Да,Завершил
2,702459,954,675235,1228,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа P5),,20,773.0,Да,Да,60,Да,Да,14.0,Да,2026-02-10,Да,Завершил
2,706777,954,720071,1275,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P20),,20,863.0,Да,Да,60,Да,Да,13.0,Да,2026-02-02,Да,Завершил
2,738304,951,730341,1237,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P74),,20,811.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-15,Да,Завершил
2,704362,954,702167,1289,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P46),,20,889.0,Да,Нет,60,Да,Да,14.6,Да,2026-02-13,Да,Завершил
2,707600,951,674580,1271,Начальный, Суббота Python. Начальный уровень. Онлайн. 2 модуль (группа P50),,20,893.0,Да,Да,60,Да,Да,15.0,Да,2026-02-12,Да,Завершил
2,707598,951,674580,1271,Начальный, Суббота Python. Начальный уровень. Онлайн. 2 модуль (группа P50),,20,825.0,Да,Да,60,Да,Да,15.0,Да,2026-02-15,Да,Завершил
2,718969,954,720071,1259,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P36),,20,892.0,Да,Нет,60,Да,Да,13.4,Да,2026-02-13,Да,Завершил
2,729699,951,730341,1242,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P73),,20,913.0,Да,Да,60,Да,Да,13.0,Да,2026-02-11,Да,Завершил
2,702732,951,702887,1253,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P59),,20,891.0,Да,Да,60,Да,Да,15.0,Да,2026-01-24,Да,Завершил
2,701988,954,675235,1228,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа P5),,19,839.0,Да,Да,60,Да,Да,13.6,Да,2026-02-06,Да,Завершил
2,706096,954,718895,1285,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P45),,20,894.0,Да,Да,60,Да,Да,14.0,Да,2026-02-07,Да,Завершил
2,705453,954,702887,965,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),,20,903.0,Да,Да,60,Да,Да,12.8,Да,2026-01-20,Да,Завершил
2,703628,951,720071,1246,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),,20,779.0,Да,Да,60,Да,Да,15.0,Да,2026-01-30,Да,Завершил
2,710071,954,675235,1228,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа P5),,19,783.0,Да,Да,60,Да,Да,15.0,Да,2026-02-14,Да,Завершил
2,706104,954,720071,1275,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P20),,20,854.0,Да,Да,60,Да,Да,14.4,Да,2026-01-30,Да,Завершил
2,705878,954,702887,965,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),,20,858.0,Да,Да,60,Да,Да,12.8,Да,2026-01-24,Да,Завершил
2,702137,951,699869,1257,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P29),,20,806.0,Да,Да,60,Да,Да,13.0,Да,2026-02-09,Да,Завершил
2,702479,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,18,816.0,Да,Да,60,Да,Да,14.33,Да,2026-02-03,Да,Завершил
2,703696,951,699869,1247,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P30),,20,809.0,Да,Да,60,Да,Да,14.0,Да,2026-02-06,Да,Завершил
2,728923,954,728618,1240,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P71),,20,879.0,Да,Да,60,Да,Да,14.0,Да,2026-01-25,Да,Завершил
2,702168,951,720071,1246,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),,20,884.0,Да,Да,60,Да,Да,14.0,Да,2026-02-02,Да,Завершил
