,module,user_id,club_name,teacher_id,course_id,cohort_id,level_bin,enrollment_date,lessons_watched_total,lessons_watched_80_count,content_units_watched,view_criterion,webinar_attended,solved_hw_count,required_hw_done,current_control_passed,reflection_passed,pa_score,pa_passed,pa_date_msk,ia_passed,status_actual,feature_webinar_attended,feature_view_criterion,feature_required_hw_done,feature_current_control_passed,feature_reflection_passed,feature_reflection_available,feature_pa_score_ge_8,feature_pa_passed,status_by_doc_heuristic,status_by_best_heuristic
3212,2,701026.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P27),700003.0,951.0,1274.0,0,,19,19,805.0,1,1,60,1,1,1,12.0,1,2026-02-08,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3213,2,706223.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P61),702887.0,954.0,1276.0,1,,20,20,895.0,1,1,60,1,1,1,12.4,1,2026-02-05,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3214,2,701002.0,Python. Начальный уровень ВТ 16.00. Онлайн. 2 модуль (Группа P1),700057.0,951.0,1299.0,0,,20,20,916.0,1,1,60,1,1,1,14.0,1,2026-02-04,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3215,2,702918.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P46),702167.0,954.0,1289.0,1,,20,20,916.0,1,0,0,0,0,0,,0,,,Отчислен,0,1,0,0,0,1,0,0,Dropped,Dropped
3216,2,710995.0,Python. Начальный уровень СР 16.00. Онлайн. 2 модуль (Группа P3),700057.0,951.0,1248.0,0,,20,20,934.0,1,1,60,1,1,1,15.0,1,2026-02-11,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3217,2,701642.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P21),699911.0,951.0,1296.0,0,,20,20,891.0,1,1,60,1,1,1,15.0,1,2026-01-27,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3218,2,703746.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P22),699911.0,954.0,1284.0,1,,20,20,889.0,1,1,60,1,1,1,12.0,1,2026-01-30,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3219,2,703762.0,Python. Базовый уровень. Онлайн. 2 модуль (Группа P12),699907.0,954.0,1277.0,1,,20,20,864.0,1,1,60,1,1,1,14.0,1,2026-01-30,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3220,2,701656.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P22),699911.0,954.0,1284.0,1,,20,20,871.0,1,1,60,1,1,1,15.0,1,2026-01-30,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3221,2,701662.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P21),699911.0,951.0,1296.0,0,,20,20,892.0,1,1,60,1,1,1,14.0,1,2026-01-27,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3222,2,703818.0,Python. Базовый уровень. Онлайн. 2 модуль (Группа P11),699907.0,954.0,1230.0,1,,20,20,894.0,1,1,60,1,1,1,13.0,1,2026-01-31,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3223,2,703089.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P21),699911.0,951.0,1296.0,0,,20,20,890.0,1,1,60,1,1,1,15.0,1,2026-01-27,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3224,2,702936.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P43),699912.0,954.0,1282.0,1,,20,20,899.0,1,1,60,1,1,1,14.6,1,2026-01-31,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3225,2,702895.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,20,20,900.0,1,0,60,1,1,1,15.0,1,2026-02-10,,Завершил,0,1,1,1,1,1,1,1,Dropped,Completed
3226,2,704170.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,20,17,833.0,1,0,60,1,1,1,15.0,1,2026-02-10,,Завершил,0,1,1,1,1,1,1,1,Dropped,Completed
3227,2,702144.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P29),699869.0,951.0,1257.0,0,,19,19,806.0,1,0,60,1,1,1,14.0,1,2026-02-10,,Завершил,0,1,1,1,1,1,1,1,Dropped,Completed
3228,2,704233.0,Среда Python. Начальный уровень. Онлайн. 2 модуль (группа P55),674580.0,951.0,1281.0,0,,18,18,779.0,1,1,48,0,0,1,,0,,,Отчислен,1,1,0,0,1,1,0,0,Dropped,Dropped
3229,2,702172.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P30),699869.0,951.0,1247.0,0,,18,18,800.0,1,0,60,1,1,1,14.0,1,2026-02-10,,Завершил,0,1,1,1,1,1,1,1,Dropped,Completed
3230,2,707779.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P60),702887.0,951.0,1252.0,0,,20,20,896.0,1,1,60,1,1,1,14.0,1,2026-02-06,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3231,2,701246.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P32),667410.0,951.0,1249.0,0,,20,17,825.0,1,1,60,1,1,1,15.0,1,2026-02-11,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3232,2,702752.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,19,18,834.0,1,1,60,1,1,1,15.0,1,2026-02-02,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3233,2,700987.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P24),675754.0,951.0,1294.0,0,,19,16,838.0,1,0,60,1,1,1,12.0,1,2026-02-14,,Завершил,0,1,1,1,1,1,1,1,Dropped,Completed
3234,2,702739.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,20,16,810.0,1,1,60,1,1,1,15.0,1,2026-02-09,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3235,2,702742.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,20,16,794.0,1,1,60,1,1,1,15.0,1,2026-02-09,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3236,2,711451.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,19,18,830.0,1,1,60,1,1,1,14.0,1,2026-02-10,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3237,2,700984.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P24),675754.0,951.0,1294.0,0,,20,19,948.0,1,1,60,1,1,1,15.0,1,2026-02-14,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3238,2,701996.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P24),675754.0,951.0,1294.0,0,,20,15,834.0,1,1,60,1,1,1,13.0,1,2026-02-14,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3239,2,701001.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P23),675754.0,951.0,1295.0,0,,20,20,946.0,1,1,60,1,1,1,15.0,1,2026-02-14,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3240,2,707205.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,903.0,1,1,60,1,1,1,9.8,1,2026-01-20,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3241,2,709090.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P30),699869.0,951.0,1247.0,0,,20,20,855.0,1,1,60,1,1,1,14.0,1,2026-02-08,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3242,2,700746.0,Python. Начальный уровень ВТ 16.00. Онлайн. 2 модуль (Группа P1),700057.0,951.0,1299.0,0,,20,20,911.0,1,1,60,1,1,1,15.0,1,2026-02-03,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3243,2,709003.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P61),702887.0,954.0,1276.0,1,,20,20,895.0,1,1,60,1,1,1,9.6,1,2026-02-04,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3244,2,702033.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P61),702887.0,954.0,1276.0,1,,20,20,895.0,1,1,60,1,1,1,13.0,1,2026-02-04,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3245,2,706680.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,885.0,1,1,60,1,1,1,10.4,1,2026-01-20,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3246,2,702878.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P29),699869.0,951.0,1257.0,0,,20,20,890.0,1,1,60,1,1,1,15.0,1,2026-02-04,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3247,2,702893.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P43),699912.0,954.0,1282.0,1,,20,20,893.0,1,1,60,1,1,1,12.4,1,2026-01-31,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3248,2,709192.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P20),720071.0,954.0,1275.0,1,,20,20,898.0,1,0,60,1,1,1,13.4,1,2026-02-09,,Завершил,0,1,1,1,1,1,1,1,Dropped,Completed
3249,2,709382.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),699869.0,951.0,1258.0,0,,20,17,763.0,1,1,60,1,1,1,14.0,1,2026-02-09,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3250,2,701064.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P20),720071.0,954.0,1275.0,1,,20,19,853.0,1,1,60,1,1,1,13.0,1,2026-02-03,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3251,2,701058.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P20),720071.0,954.0,1275.0,1,,20,20,891.0,1,1,60,1,1,1,12.0,1,2026-02-11,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3252,2,702901.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,20,15,785.0,1,1,60,1,1,1,15.0,1,2026-02-11,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3253,2,702708.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P20),720071.0,954.0,1275.0,1,,20,19,853.0,1,1,60,1,1,1,9.4,1,2026-02-04,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3254,2,709234.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,20,20,900.0,1,0,60,1,1,1,14.0,1,2026-02-09,,Завершил,0,1,1,1,1,1,1,1,Dropped,Completed
3255,2,701745.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P20),720071.0,954.0,1275.0,1,,20,18,845.0,1,1,60,1,1,1,13.4,1,2026-02-12,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3256,2,701061.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),699869.0,951.0,1258.0,0,,20,18,860.0,1,0,60,1,1,1,14.0,1,2026-02-09,,Завершил,0,1,1,1,1,1,1,1,Dropped,Completed
3257,2,701057.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P20),720071.0,954.0,1275.0,1,,20,20,896.0,1,1,60,1,1,1,14.0,1,2026-01-31,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3258,2,701059.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P20),720071.0,954.0,1275.0,1,,20,20,865.0,1,1,60,1,1,1,13.0,1,2026-02-04,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3259,2,706660.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,903.0,1,1,60,1,1,1,13.6,1,2026-02-13,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3260,2,702712.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,20,19,888.0,1,1,60,1,1,1,15.0,1,2026-02-02,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3261,2,701060.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P20),720071.0,954.0,1275.0,1,,20,16,747.0,1,1,60,1,1,1,14.0,1,2026-02-04,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3262,2,707373.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,898.0,1,1,60,1,1,1,8.0,1,2026-01-20,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3263,2,702705.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,20,19,884.0,1,1,60,1,1,1,15.0,1,2026-02-02,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3264,2,706973.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P59),702887.0,951.0,1253.0,0,,20,20,883.0,1,1,60,1,1,1,15.0,1,2026-02-05,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3265,2,702706.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,18,18,808.0,1,1,60,1,1,1,13.0,1,2026-02-06,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3266,2,706430.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,899.0,1,1,60,1,1,1,13.2,1,2026-02-12,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3267,2,707369.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,896.0,1,1,60,1,1,1,12.0,1,2026-01-20,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3268,2,706891.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,903.0,1,1,60,1,1,1,13.0,1,2026-02-10,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3269,2,707475.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P59),702887.0,951.0,1253.0,0,,20,20,884.0,1,1,60,1,1,1,13.0,1,2026-02-13,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3270,2,702910.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,892.0,1,1,60,1,1,1,15.0,1,2026-02-07,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3271,2,702709.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,20,18,845.0,1,0,60,1,1,1,15.0,1,2026-02-02,,Завершил,0,1,1,1,1,1,1,1,Dropped,Completed
3272,2,702588.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,891.0,1,1,60,1,1,1,14.0,1,2026-01-28,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3273,2,706896.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P59),702887.0,951.0,1253.0,0,,20,20,879.0,1,1,60,1,1,1,14.0,1,2026-02-08,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3274,2,706724.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,903.0,1,1,60,1,1,1,14.0,1,2026-02-03,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3275,2,702609.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,889.0,1,1,60,1,1,1,14.0,1,2026-01-27,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3276,2,703906.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,20,18,837.0,1,1,60,1,1,1,14.0,1,2026-02-10,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3277,2,702736.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),720071.0,951.0,1246.0,0,,20,16,752.0,1,1,60,1,1,1,14.0,1,2026-02-12,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3278,2,706135.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,890.0,1,1,60,1,1,1,14.0,1,2026-01-20,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3279,2,702568.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,887.0,1,1,60,1,1,1,13.0,1,2026-01-20,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3280,2,707330.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,887.0,1,1,60,1,1,1,13.0,1,2026-02-02,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3281,2,702608.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,886.0,1,1,60,1,1,1,13.0,1,2026-01-20,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3282,2,706237.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,878.0,1,1,60,1,1,1,14.0,1,2026-01-20,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3283,2,706606.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P61),702887.0,954.0,1276.0,1,,20,20,864.0,1,1,60,1,1,1,13.6,1,2026-02-13,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3284,2,705856.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,898.0,1,1,60,1,1,1,12.13,1,2026-01-20,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3285,2,701990.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P23),675754.0,951.0,1295.0,0,,20,17,832.0,1,1,60,1,1,1,15.0,1,2026-02-14,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3286,2,705866.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,902.0,1,1,60,1,1,1,10.4,1,2026-02-01,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3287,2,703897.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,890.0,1,1,60,1,1,1,14.0,1,2026-02-03,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3288,2,706448.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,903.0,1,1,60,1,1,1,13.8,1,2026-02-08,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3289,2,705921.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,903.0,1,1,60,1,1,1,15.0,1,2026-02-02,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3290,2,705908.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P59),702887.0,951.0,1253.0,0,,20,20,876.0,1,1,60,1,1,1,12.0,1,2026-01-28,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3291,2,706729.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,903.0,1,1,60,1,1,1,13.0,1,2026-02-06,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3292,2,705914.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,903.0,1,1,60,1,1,1,14.0,1,2026-02-02,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3293,2,707679.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P59),702887.0,951.0,1253.0,0,,20,20,894.0,1,1,60,1,1,1,14.0,1,2026-02-04,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3294,2,707488.0,Python. Начальный уровень. Онлайн. 2 модуль (группа P59),702887.0,951.0,1253.0,0,,20,20,894.0,1,1,60,1,1,1,12.0,1,2026-02-09,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3295,2,706720.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,903.0,1,1,60,1,1,1,14.0,1,2026-02-12,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
3296,2,706342.0,Python. Базовый уровень. Онлайн. 2 модуль (группа P58),702887.0,954.0,965.0,1,,20,20,897.0,1,1,60,1,1,1,15.0,1,2026-01-20,,Завершил,1,1,1,1,1,1,1,1,Completed,Completed
